Date,Value
2022-01-06 17:00:00,4.034074173710931
2022-01-06 18:00:00,4.0
2022-01-06 19:00:00,4.034074173710931
2022-01-06 20:00:00,4.133974596215561
2022-01-06 21:00:00,4.2928932188134485
2022-01-06 22:00:00,4.500000000000003
2022-01-06 23:00:00,4.741180954897477
2022-01-07 00:00:00,4.999999999999998
2022-01-07 01:00:00,5.258819045102521
2022-01-07 02:00:00,5.499999999999995
2022-01-07 03:00:00,5.70710678118655
2022-01-07 04:00:00,5.8660254037844375
2022-01-07 05:00:00,5.965925826289068
2022-01-07 06:00:00,6.0
2022-01-07 07:00:00,5.9659258262890695
2022-01-07 08:00:00,5.866025403784441
2022-01-07 09:00:00,5.70710678118655
2022-01-07 10:00:00,5.500000000000001
2022-01-07 11:00:00,5.25881904510252
2022-01-07 12:00:00,5.000000000000005
2022-01-07 13:00:00,4.741180954897483
2022-01-07 14:00:00,4.500000000000002
2022-01-07 15:00:00,4.292893218813453
2022-01-07 16:00:00,4.133974596215561
2022-01-07 17:00:00,4.034074173710933
2022-01-07 18:00:00,4.0
2022-01-07 19:00:00,4.034074173710931
2022-01-07 20:00:00,4.133974596215557
2022-01-07 21:00:00,4.2928932188134485
2022-01-07 22:00:00,4.500000000000002
2022-01-07 23:00:00,4.741180954897483
2022-01-08 00:00:00,4.999999999999998
2022-01-08 01:00:00,5.258819045102521
2022-01-08 02:00:00,5.500000000000001
2022-01-08 03:00:00,5.707106781186544
2022-01-08 04:00:00,5.8660254037844375
2022-01-08 05:00:00,5.965925826289068
2022-01-08 06:00:00,6.0
2022-01-08 07:00:00,5.9659258262890695
2022-01-08 08:00:00,5.866025403784441
2022-01-08 09:00:00,5.707106781186544
2022-01-08 10:00:00,5.500000000000001
2022-01-08 11:00:00,5.258819045102521
2022-01-08 12:00:00,4.999999999999998
2022-01-08 13:00:00,4.741180954897483
2022-01-08 14:00:00,4.500000000000002
2022-01-08 15:00:00,4.292893218813453
2022-01-08 16:00:00,4.133974596215564
2022-01-08 17:00:00,4.034074173710933
2022-01-08 18:00:00,4.0
2022-01-08 19:00:00,4.034074173710933
2022-01-08 20:00:00,4.133974596215561
2022-01-08 21:00:00,4.292893218813453
2022-01-08 22:00:00,4.500000000000002
2022-01-08 23:00:00,4.741180954897476
2022-01-09 00:00:00,4.999999999999998
2022-01-09 01:00:00,5.25881904510252
2022-01-09 02:00:00,5.499999999999995
2022-01-09 03:00:00,5.707106781186544
2022-01-09 04:00:00,5.8660254037844375
2022-01-09 05:00:00,5.965925826289066
2022-01-09 06:00:00,6.0
2022-01-09 07:00:00,5.965925826289068
2022-01-09 08:00:00,5.8660254037844375
2022-01-09 09:00:00,5.70710678118655
2022-01-09 10:00:00,5.500000000000001
2022-01-09 11:00:00,5.258819045102521
2022-01-09 12:00:00,5.000000000000005
2022-01-09 13:00:00,4.741180954897484
2022-01-09 14:00:00,4.500000000000003
2022-01-09 15:00:00,4.292893218813458
2022-01-09 16:00:00,4.133974596215561
2022-01-09 17:00:00,4.034074173710931
2022-01-09 18:00:00,4.0
2022-01-09 19:00:00,4.034074173710931
2022-01-09 20:00:00,4.133974596215561
2022-01-09 21:00:00,4.292893218813453
2022-01-09 22:00:00,4.499999999999996
2022-01-09 23:00:00,4.741180954897476
2022-01-10 00:00:00,4.999999999999998
2022-01-10 01:00:00,5.258819045102513
2022-01-10 02:00:00,5.499999999999995
2022-01-10 03:00:00,5.707106781186549
2022-01-10 04:00:00,5.86602540378444
2022-01-10 05:00:00,5.965925826289068
2022-01-10 06:00:00,6.0
2022-01-10 07:00:00,5.965925826289068
2022-01-10 08:00:00,5.866025403784441
2022-01-10 09:00:00,5.70710678118655
2022-01-10 10:00:00,5.500000000000002
2022-01-10 11:00:00,5.258819045102528
2022-01-10 12:00:00,5.000000000000006
2022-01-10 13:00:00,4.741180954897484
2022-01-10 14:00:00,4.4999999999999964
2022-01-10 15:00:00,4.292893218813454
2022-01-10 16:00:00,4.133974596215562
2022-01-10 17:00:00,4.034074173710931
2022-01-10 18:00:00,4.0
2022-01-10 19:00:00,4.034074173710931
2022-01-10 20:00:00,4.133974596215561
2022-01-10 21:00:00,4.292893218813448
2022-01-10 22:00:00,4.499999999999996
2022-01-10 23:00:00,4.741180954897476
2022-01-11 00:00:00,4.99999999999999
2022-01-11 01:00:00,5.25881904510252
2022-01-11 02:00:00,5.5
2022-01-11 03:00:00,5.707106781186549
2022-01-11 04:00:00,5.866025403784437
2022-01-11 05:00:00,5.965925826289068
2022-01-11 06:00:00,6.0
2022-01-11 07:00:00,5.965925826289068
2022-01-11 08:00:00,5.866025403784441
2022-01-11 09:00:00,5.707106781186555
2022-01-11 10:00:00,5.500000000000002
2022-01-11 11:00:00,5.2588190451025145
2022-01-11 12:00:00,4.999999999999999
2022-01-11 13:00:00,4.741180954897484
2022-01-11 14:00:00,4.4999999999999964
2022-01-11 15:00:00,4.292893218813454
2022-01-11 16:00:00,4.133974596215565
2022-01-11 17:00:00,4.034074173710931
2022-01-11 18:00:00,4.0
2022-01-11 19:00:00,4.034074173710929
2022-01-11 20:00:00,4.133974596215561
2022-01-11 21:00:00,4.292893218813448
2022-01-11 22:00:00,4.500000000000001
2022-01-11 23:00:00,4.741180954897475
2022-01-12 00:00:00,5.000000000000004
2022-01-12 01:00:00,5.25881904510252
2022-01-12 02:00:00,5.499999999999994
2022-01-12 03:00:00,5.707106781186549
2022-01-12 04:00:00,5.866025403784437
2022-01-12 05:00:00,5.965925826289066
2022-01-12 06:00:00,6.0
2022-01-12 07:00:00,5.9659258262890695
2022-01-12 08:00:00,5.8660254037844375
2022-01-12 09:00:00,5.70710678118655
2022-01-12 10:00:00,5.499999999999996
2022-01-12 11:00:00,5.258819045102522
2022-01-12 12:00:00,5.000000000000006
2022-01-12 13:00:00,4.7411809548974775
2022-01-12 14:00:00,4.500000000000003
2022-01-12 15:00:00,4.292893218813459
2022-01-12 16:00:00,4.133974596215562
2022-01-12 17:00:00,4.034074173710933
2022-01-12 18:00:00,4.0
2022-01-12 19:00:00,4.0340741737109305
2022-01-12 20:00:00,4.133974596215564
2022-01-12 21:00:00,4.292893218813452
2022-01-12 22:00:00,4.499999999999995
2022-01-12 23:00:00,4.741180954897482
2022-01-13 00:00:00,4.999999999999997
2022-01-13 01:00:00,5.258819045102513
2022-01-13 02:00:00,5.5
2022-01-13 03:00:00,5.7071067811865435
2022-01-13 04:00:00,5.866025403784433
2022-01-13 05:00:00,5.965925826289068
2022-01-13 06:00:00,6.0
2022-01-13 07:00:00,5.965925826289068
2022-01-13 08:00:00,5.866025403784441
2022-01-13 09:00:00,5.707106781186545
2022-01-13 10:00:00,5.500000000000002
2022-01-13 11:00:00,5.258819045102529
2022-01-13 12:00:00,4.999999999999999
2022-01-13 13:00:00,4.741180954897485
2022-01-13 14:00:00,4.500000000000009
2022-01-13 15:00:00,4.292893218813454
2022-01-13 16:00:00,4.133974596215565
2022-01-13 17:00:00,4.034074173710931
2022-01-13 18:00:00,4.0
2022-01-13 19:00:00,4.034074173710932
2022-01-13 20:00:00,4.133974596215561
2022-01-13 21:00:00,4.292893218813447
2022-01-13 22:00:00,4.500000000000001
2022-01-13 23:00:00,4.741180954897475
2022-01-14 00:00:00,4.999999999999989
2022-01-14 01:00:00,5.258819045102519
2022-01-14 02:00:00,5.499999999999994
2022-01-14 03:00:00,5.707106781186548
2022-01-14 04:00:00,5.866025403784437
2022-01-14 05:00:00,5.9659258262890695
2022-01-14 06:00:00,6.0
2022-01-14 07:00:00,5.96592582628907
2022-01-14 08:00:00,5.8660254037844375
2022-01-14 09:00:00,5.707106781186551
2022-01-14 10:00:00,5.500000000000009
2022-01-14 11:00:00,5.258819045102522
2022-01-14 12:00:00,5.000000000000007
2022-01-14 13:00:00,4.741180954897492
2022-01-14 14:00:00,4.5000000000000036
2022-01-14 15:00:00,4.292893218813449
2022-01-14 16:00:00,4.133974596215569
2022-01-14 17:00:00,4.034074173710933
2022-01-14 18:00:00,4.0
2022-01-14 19:00:00,4.0340741737109305
2022-01-14 20:00:00,4.133974596215564
2022-01-14 21:00:00,4.292893218813452
2022-01-14 22:00:00,4.500000000000007
2022-01-14 23:00:00,4.741180954897468
2022-01-15 00:00:00,4.9999999999999964
2022-01-15 01:00:00,5.258819045102512
2022-01-15 02:00:00,5.5
2022-01-15 03:00:00,5.7071067811865435
2022-01-15 04:00:00,5.86602540378444
2022-01-15 05:00:00,5.965925826289064
2022-01-15 06:00:00,6.0
2022-01-15 07:00:00,5.965925826289069
2022-01-15 08:00:00,5.866025403784442
2022-01-15 09:00:00,5.707106781186546
2022-01-15 10:00:00,5.500000000000003
2022-01-15 11:00:00,5.258819045102515
2022-01-15 12:00:00,5.000000000000014
2022-01-15 13:00:00,4.741180954897485
2022-01-15 14:00:00,4.50000000000001
2022-01-15 15:00:00,4.292893218813454
2022-01-15 16:00:00,4.133974596215565
2022-01-15 17:00:00,4.034074173710931
2022-01-15 18:00:00,4.0
2022-01-15 19:00:00,4.034074173710929
2022-01-15 20:00:00,4.13397459621556
2022-01-15 21:00:00,4.292893218813447
2022-01-15 22:00:00,4.5
2022-01-15 23:00:00,4.741180954897474
2022-01-16 00:00:00,5.0000000000000036
2022-01-16 01:00:00,5.258819045102505
2022-01-16 02:00:00,5.499999999999993
2022-01-16 03:00:00,5.707106781186548
2022-01-16 04:00:00,5.866025403784436
2022-01-16 05:00:00,5.9659258262890695
2022-01-16 06:00:00,6.0
2022-01-16 07:00:00,5.965925826289067
2022-01-16 08:00:00,5.8660254037844455
2022-01-16 09:00:00,5.707106781186551
2022-01-16 10:00:00,5.500000000000009
2022-01-16 11:00:00,5.2588190451025225
2022-01-16 12:00:00,5.000000000000007
2022-01-16 13:00:00,4.741180954897478
2022-01-16 14:00:00,4.499999999999991
2022-01-16 15:00:00,4.292893218813459
2022-01-16 16:00:00,4.1339745962155625
2022-01-16 17:00:00,4.034074173710934
2022-01-16 18:00:00,4.0
2022-01-16 19:00:00,4.0340741737109305
2022-01-16 20:00:00,4.133974596215563
2022-01-16 21:00:00,4.292893218813441
2022-01-16 22:00:00,4.499999999999994
2022-01-16 23:00:00,4.741180954897467
2022-01-17 00:00:00,4.9999999999999964
2022-01-17 01:00:00,5.258819045102525
2022-01-17 02:00:00,5.499999999999999
2022-01-17 03:00:00,5.707106781186553
2022-01-17 04:00:00,5.866025403784432
2022-01-17 05:00:00,5.965925826289068
2022-01-17 06:00:00,6.0
2022-01-17 07:00:00,5.965925826289069
2022-01-17 08:00:00,5.866025403784442
2022-01-17 09:00:00,5.707106781186546
2022-01-17 10:00:00,5.500000000000015
2022-01-17 11:00:00,5.25881904510253
2022-01-17 12:00:00,5.000000000000001
2022-01-17 13:00:00,4.7411809548974855
2022-01-17 14:00:00,4.499999999999998
2022-01-17 15:00:00,4.292893218813455
2022-01-17 16:00:00,4.133974596215559
2022-01-17 17:00:00,4.034074173710936
2022-01-17 18:00:00,4.0
2022-01-17 19:00:00,4.034074173710929
2022-01-17 20:00:00,4.13397459621556
2022-01-17 21:00:00,4.292893218813447
2022-01-17 22:00:00,4.5
2022-01-17 23:00:00,4.741180954897487
2022-01-18 00:00:00,4.9999999999999885
2022-01-18 01:00:00,5.258819045102518
2022-01-18 02:00:00,5.499999999999993
2022-01-18 03:00:00,5.707106781186548
2022-01-18 04:00:00,5.866025403784436
2022-01-18 05:00:00,5.9659258262890695
2022-01-18 06:00:00,6.0
2022-01-18 07:00:00,5.96592582628907
2022-01-18 08:00:00,5.866025403784438
2022-01-18 09:00:00,5.7071067811865515
2022-01-18 10:00:00,5.499999999999997
2022-01-18 11:00:00,5.2588190451025225
2022-01-18 12:00:00,4.999999999999994
2022-01-18 13:00:00,4.741180954897493
2022-01-18 14:00:00,4.500000000000004
2022-01-18 15:00:00,4.29289321881346
2022-01-18 16:00:00,4.1339745962155625
2022-01-18 17:00:00,4.034074173710934
2022-01-18 18:00:00,4.0
2022-01-18 19:00:00,4.034074173710934
2022-01-18 20:00:00,4.133974596215556
2022-01-18 21:00:00,4.292893218813451
2022-01-18 22:00:00,4.499999999999994
2022-01-18 23:00:00,4.74118095489748
2022-01-19 00:00:00,4.999999999999996
2022-01-19 01:00:00,5.258819045102525
2022-01-19 02:00:00,5.499999999999987
2022-01-19 03:00:00,5.707106781186543
2022-01-19 04:00:00,5.866025403784432
2022-01-19 05:00:00,5.965925826289067
2022-01-19 06:00:00,6.0
2022-01-19 07:00:00,5.965925826289069
2022-01-19 08:00:00,5.866025403784435
2022-01-19 09:00:00,5.707106781186557
2022-01-19 10:00:00,5.5000000000000036
2022-01-19 11:00:00,5.25881904510253
2022-01-19 12:00:00,5.000000000000001
2022-01-19 13:00:00,4.7411809548974855
2022-01-19 14:00:00,4.499999999999998
2022-01-19 15:00:00,4.292893218813465
2022-01-19 16:00:00,4.133974596215566
2022-01-19 17:00:00,4.034074173710932
2022-01-19 18:00:00,4.0
2022-01-19 19:00:00,4.034074173710932
2022-01-19 20:00:00,4.13397459621556
2022-01-19 21:00:00,4.292893218813456
2022-01-19 22:00:00,4.499999999999988
2022-01-19 23:00:00,4.741180954897473
2022-01-20 00:00:00,4.9999999999999885
2022-01-20 01:00:00,5.258819045102518
2022-01-20 02:00:00,5.499999999999992
2022-01-20 03:00:00,5.707106781186547
2022-01-20 04:00:00,5.866025403784443
2022-01-20 05:00:00,5.965925826289065
2022-01-20 06:00:00,6.0
2022-01-20 07:00:00,5.96592582628907
2022-01-20 08:00:00,5.866025403784438
2022-01-20 09:00:00,5.7071067811865515
2022-01-20 10:00:00,5.499999999999997
2022-01-20 11:00:00,5.258819045102537
2022-01-20 12:00:00,5.000000000000008
2022-01-20 13:00:00,4.741180954897493
2022-01-20 14:00:00,4.500000000000004
2022-01-20 15:00:00,4.29289321881345
2022-01-20 16:00:00,4.1339745962155625
2022-01-20 17:00:00,4.0340741737109305
2022-01-20 18:00:00,4.0
2022-01-20 19:00:00,4.0340741737109305
2022-01-20 20:00:00,4.133974596215556
2022-01-20 21:00:00,4.292893218813451
2022-01-20 22:00:00,4.499999999999993
2022-01-20 23:00:00,4.74118095489748
2022-01-21 00:00:00,4.9999999999999805
2022-01-21 01:00:00,5.258819045102511
2022-01-21 02:00:00,5.499999999999998
2022-01-21 03:00:00,5.707106781186543
2022-01-21 04:00:00,5.866025403784439
2022-01-21 05:00:00,5.965925826289067
2022-01-21 06:00:00,6.0
2022-01-21 07:00:00,5.965925826289072
2022-01-21 08:00:00,5.866025403784442
2022-01-21 09:00:00,5.707106781186557
2022-01-21 10:00:00,5.5000000000000036
2022-01-21 11:00:00,5.258819045102516
2022-01-21 12:00:00,5.000000000000016
2022-01-21 13:00:00,4.741180954897486
2022-01-21 14:00:00,4.499999999999999
2022-01-21 15:00:00,4.292893218813445
2022-01-21 16:00:00,4.133974596215566
2022-01-21 17:00:00,4.034074173710932
2022-01-21 18:00:00,4.0
2022-01-21 19:00:00,4.034074173710929
2022-01-21 20:00:00,4.133974596215559
2022-01-21 21:00:00,4.292893218813456
2022-01-21 22:00:00,4.5000000000000115
2022-01-21 23:00:00,4.741180954897473
2022-01-22 00:00:00,5.000000000000002
2022-01-22 01:00:00,5.258819045102504
2022-01-22 02:00:00,5.499999999999992
2022-01-22 03:00:00,5.707106781186547
2022-01-22 04:00:00,5.866025403784443
2022-01-22 05:00:00,5.965925826289065
2022-01-22 06:00:00,6.0
2022-01-22 07:00:00,5.965925826289074
2022-01-22 08:00:00,5.866025403784446
2022-01-22 09:00:00,5.7071067811865515
2022-01-22 10:00:00,5.499999999999998
2022-01-22 11:00:00,5.25881904510251
2022-01-22 12:00:00,5.000000000000009
2022-01-22 13:00:00,4.741180954897479
2022-01-22 14:00:00,4.500000000000018
2022-01-22 15:00:00,4.292893218813461
2022-01-22 16:00:00,4.1339745962155625
2022-01-22 17:00:00,4.0340741737109305
2022-01-22 18:00:00,4.0
2022-01-22 19:00:00,4.0340741737109305
2022-01-22 20:00:00,4.1339745962155625
2022-01-22 21:00:00,4.2928932188134405
2022-01-22 22:00:00,4.499999999999993
2022-01-22 23:00:00,4.741180954897479
2022-01-23 00:00:00,5.000000000000009
2022-01-23 01:00:00,5.25881904510251
2022-01-23 02:00:00,5.499999999999998
2022-01-23 03:00:00,5.707106781186532
2022-01-23 04:00:00,5.866025403784432
2022-01-23 05:00:00,5.965925826289067
2022-01-23 06:00:00,6.0
2022-01-23 07:00:00,5.965925826289065
2022-01-23 08:00:00,5.866025403784443
2022-01-23 09:00:00,5.707106781186547
2022-01-23 10:00:00,5.500000000000017
2022-01-23 11:00:00,5.2588190451025305
2022-01-23 12:00:00,5.000000000000002
2022-01-23 13:00:00,4.741180954897473
2022-01-23 14:00:00,4.5000000000000115
2022-01-23 15:00:00,4.292893218813456
2022-01-23 16:00:00,4.133974596215559
2022-01-23 17:00:00,4.034074173710936
2022-01-23 18:00:00,4.0
2022-01-23 19:00:00,4.034074173710932
2022-01-23 20:00:00,4.133974596215566
2022-01-23 21:00:00,4.292893218813445
2022-01-23 22:00:00,4.499999999999999
2022-01-23 23:00:00,4.741180954897459
2022-01-24 00:00:00,4.999999999999988
2022-01-24 01:00:00,5.258819045102516
2022-01-24 02:00:00,5.5000000000000036
2022-01-24 03:00:00,5.707106781186557
2022-01-24 04:00:00,5.866025403784436
2022-01-24 05:00:00,5.965925826289069
2022-01-24 06:00:00,6.0
2022-01-24 07:00:00,5.96592582628907
2022-01-24 08:00:00,5.866025403784439
2022-01-24 09:00:00,5.707106781186543
2022-01-24 10:00:00,5.500000000000011
2022-01-24 11:00:00,5.258819045102524
2022-01-24 12:00:00,5.000000000000023
2022-01-24 13:00:00,4.7411809548974935
2022-01-24 14:00:00,4.500000000000005
2022-01-24 15:00:00,4.292893218813451
2022-01-24 16:00:00,4.133974596215556
2022-01-24 17:00:00,4.034074173710934
2022-01-24 18:00:00,4.0
2022-01-24 19:00:00,4.034074173710927
2022-01-24 20:00:00,4.133974596215555
2022-01-24 21:00:00,4.29289321881345
2022-01-24 22:00:00,4.500000000000004
2022-01-24 23:00:00,4.741180954897465
2022-01-25 00:00:00,4.999999999999994
2022-01-25 01:00:00,5.258819045102523
2022-01-25 02:00:00,5.499999999999985
2022-01-25 03:00:00,5.707106781186542
2022-01-25 04:00:00,5.866025403784438
2022-01-25 05:00:00,5.96592582628907
2022-01-25 06:00:00,6.0
2022-01-25 07:00:00,5.965925826289069
2022-01-25 08:00:00,5.86602540378445
2022-01-25 09:00:00,5.707106781186558
2022-01-25 10:00:00,5.500000000000004
2022-01-25 11:00:00,5.258819045102518
2022-01-25 12:00:00,4.9999999999999885
2022-01-25 13:00:00,4.741180954897487
2022-01-25 14:00:00,4.5
2022-01-25 15:00:00,4.292893218813466
2022-01-25 16:00:00,4.133974596215567
2022-01-25 17:00:00,4.034074173710932
2022-01-25 18:00:00,4.0
2022-01-25 19:00:00,4.034074173710929
2022-01-25 20:00:00,4.133974596215559
2022-01-25 21:00:00,4.292893218813435
2022-01-25 22:00:00,4.499999999999986
2022-01-25 23:00:00,4.741180954897472
2022-01-26 00:00:00,5.000000000000001
2022-01-26 01:00:00,5.25881904510253
2022-01-26 02:00:00,5.499999999999991
2022-01-26 03:00:00,5.707106781186546
2022-01-26 04:00:00,5.866025403784428
2022-01-26 05:00:00,5.965925826289065
2022-01-26 06:00:00,6.0
2022-01-26 07:00:00,5.965925826289067
2022-01-26 08:00:00,5.866025403784446
2022-01-26 09:00:00,5.707106781186552
2022-01-26 10:00:00,5.499999999999999
2022-01-26 11:00:00,5.2588190451025385
2022-01-26 12:00:00,5.00000000000001
2022-01-26 13:00:00,4.74118095489748
2022-01-26 14:00:00,4.499999999999994
2022-01-26 15:00:00,4.292893218813461
2022-01-26 16:00:00,4.133974596215563
2022-01-26 17:00:00,4.034074173710938
2022-01-26 18:00:00,4.0
2022-01-26 19:00:00,4.0340741737109305
2022-01-26 20:00:00,4.1339745962155625
2022-01-26 21:00:00,4.29289321881346
2022-01-26 22:00:00,4.499999999999992
2022-01-26 23:00:00,4.741180954897478
2022-01-27 00:00:00,4.99999999999998
2022-01-27 01:00:00,5.258819045102509
2022-01-27 02:00:00,5.499999999999997
2022-01-27 03:00:00,5.7071067811865515
2022-01-27 04:00:00,5.866025403784431
2022-01-27 05:00:00,5.965925826289067
2022-01-27 06:00:00,6.0
2022-01-27 07:00:00,5.965925826289073
2022-01-27 08:00:00,5.866025403784443
2022-01-27 09:00:00,5.707106781186548
2022-01-27 10:00:00,5.499999999999993
2022-01-27 11:00:00,5.258819045102532
2022-01-27 12:00:00,5.000000000000003
2022-01-27 13:00:00,4.7411809548975015
2022-01-27 14:00:00,4.500000000000012
2022-01-27 15:00:00,4.2928932188134565
2022-01-27 16:00:00,4.13397459621556
2022-01-27 17:00:00,4.034074173710929
2022-01-27 18:00:00,4.0
2022-01-27 19:00:00,4.034074173710932
2022-01-27 20:00:00,4.133974596215552
2022-01-27 21:00:00,4.292893218813445
2022-01-27 22:00:00,4.499999999999998
2022-01-27 23:00:00,4.7411809548974855
2022-01-28 00:00:00,4.999999999999987
2022-01-28 01:00:00,5.258819045102515
2022-01-28 02:00:00,5.499999999999979
2022-01-28 03:00:00,5.7071067811865355
2022-01-28 04:00:00,5.866025403784435
2022-01-28 05:00:00,5.965925826289069
2022-01-28 06:00:00,6.0
2022-01-28 07:00:00,5.965925826289071
2022-01-28 08:00:00,5.8660254037844535
2022-01-28 09:00:00,5.707106781186543
2022-01-28 10:00:00,5.5000000000000115
2022-01-28 11:00:00,5.258819045102525
2022-01-28 12:00:00,5.000000000000025
2022-01-28 13:00:00,4.741180954897467
2022-01-28 14:00:00,4.500000000000006
2022-01-28 15:00:00,4.292893218813472
2022-01-28 16:00:00,4.133974596215556
2022-01-28 17:00:00,4.034074173710934
2022-01-28 18:00:00,4.0
2022-01-28 19:00:00,4.034074173710926
2022-01-28 20:00:00,4.13397459621557
2022-01-28 21:00:00,4.292893218813449
2022-01-28 22:00:00,4.49999999999998
2022-01-28 23:00:00,4.741180954897464
2022-01-29 00:00:00,4.999999999999993
2022-01-29 01:00:00,5.2588190451025225
2022-01-29 02:00:00,5.499999999999984
2022-01-29 03:00:00,5.707106781186561
2022-01-29 04:00:00,5.866025403784438
